Date,ATM_ID,Agency,Day_of_Week,Soles_Withdrawn,Dollars_Withdrawn,Event,Holiday,Supply_Cost_Fixed,Supply_Cost_Variable,ATM_Max_Capacity_Soles,ATM_Max_Capacity_Dollars,Opportunity_Cost,Soles_Withdrawn_Lag1,Dollars_Withdrawn_Lag1,Soles_Withdrawn_Lag7,Dollars_Withdrawn_Lag7,Soles_Moving_Avg_7,Dollars_Moving_Avg_7,Total_Withdrawn,Total_Withdrawn_Lag1,Total_Withdrawn_Lag7,Total_Moving_Avg_7
11/10/2023,9,Agency_9,Friday,20476,5647,None,1,55,26.12,68214,22826,35.89,20941,11250,28288,8951,28683.71429,10671.28571,26123,32191,37239,39355
11/11/2023,9,Agency_9,Saturday,53008,11364,Concert,1,55,64.37,68214,22826,15.63,20476,5647,29172,9254,32088.85714,10972.71429,64372,26123,38426,43061.57143
11/12/2023,9,Agency_9,Sunday,36336,9657,Sports Event,0,55,45.99,68214,22826,25.16,53008,11364,25362,15450,33656.57143,10145.14286,45993,64372,40812,43801.71429
11/13/2023,9,Agency_9,Monday,40259,566,Sports Event,1,55,40.83,68214,22826,29.56,36336,9657,32190,12490,34809.28571,8441.714286,40825,45993,44680,43251
11/14/2023,9,Agency_9,Tuesday,16276,10592,Festival,0,55,26.87,68214,22826,34.53,40259,566,35287,5857,32093.42857,9118.142857,26868,40825,41144,41211.57143
11/15/2023,9,Agency_9,Wednesday,25185,3179,None,0,55,28.36,68214,22826,35.27,16276,10592,37358,14751,30354.42857,7465,28364,26868,52109,37819.42857
11/16/2023,9,Agency_9,Thursday,24412,7824,None,1,55,32.24,68214,22826,32.4,25185,3179,20941,11250,30850.28571,6975.571429,32236,28364,32191,37825.85714
11/17/2023,9,Agency_9,Friday,45758,2246,Concert,1,55,48.01,68214,22826,25.63,24412,7824,20476,5647,34462,6489.714286,48004,32236,26123,40951.71429
11/18/2023,9,Agency_9,Saturday,28024,9578,Festival,0,55,37.6,68214,22826,29.37,45758,2246,53008,11364,30892.85714,6234.571429,37602,48004,64372,37127.42857
11/19/2023,9,Agency_9,Sunday,36683,18192,None,1,55,54.88,68214,22826,19.01,28024,9578,36336,9657,30942.42857,7453.857143,54875,37602,45993,38396.28571
11/20/2023,9,Agency_9,Monday,36775,5202,Sports Event,1,55,41.98,68214,22826,28.06,36683,18192,40259,566,30444.71429,8116.142857,41977,54875,40825,38560.85714
11/21/2023,9,Agency_9,Tuesday,42921,18185,Sports Event,1,55,61.11,68214,22826,15.89,36775,5202,16276,10592,34251.14286,9200.857143,61106,41977,26868,43452
11/22/2023,9,Agency_9,Wednesday,30810,5416,Concert,0,55,36.23,68214,22826,30.89,42921,18185,25185,3179,35054.71429,9520.428571,36226,61106,28364,44575.14286
11/23/2023,9,Agency_9,Thursday,48338,15058,Concert,1,55,63.4,68214,22826,15.38,30810,5416,24412,7824,38472.71429,10553.85714,63396,36226,32236,49026.57143
11/24/2023,9,Agency_9,Friday,28994,13713,Concert,1,55,42.71,68214,22826,25.99,48338,15058,45758,2246,36077.85714,12192,42707,63396,48004,48269.85714
11/25/2023,9,Agency_9,Saturday,58467,22781,Festival,1,55,81.25,68214,22826,4.9,28994,13713,28024,9578,40426.85714,14078.14286,81248,42707,37602,54505
11/26/2023,9,Agency_9,Sunday,35400,9465,Concert,0,55,44.87,68214,22826,25.76,58467,22781,36683,18192,40243.57143,12831.42857,44865,81248,54875,53075
11/27/2023,9,Agency_9,Monday,50965,6138,Festival,1,55,57.1,68214,22826,20.31,35400,9465,36775,5202,42270.71429,12965.14286,57103,44865,41977,55235.85714
11/28/2023,9,Agency_9,Tuesday,43274,5376,Concert,1,55,48.65,68214,22826,24.68,50965,6138,42921,18185,42321.14286,11135.28571,48650,57103,61106,53456.42857
11/29/2023,9,Agency_9,Wednesday,32923,6276,None,1,55,39.2,68214,22826,29.23,43274,5376,30810,5416,42623,11258.14286,39199,48650,36226,53881.14286
11/30/2023,9,Agency_9,Thursday,26342,5982,None,0,55,32.32,68214,22826,32.73,32923,6276,48338,15058,39480.71429,9961.571429,32324,39199,63396,49442.28571
12/1/2023,9,Agency_9,Friday,27071,18680,Sports Event,1,55,45.75,68214,22826,23.47,26342,5982,28994,13713,39206,10671.14286,45751,32324,42707,49877.14286
12/2/2023,9,Agency_9,Saturday,64949,20927,Festival,1,55,85.88,68214,22826,2.96,27071,18680,58467,22781,40132,10406.28571,85876,45751,81248,50538.28571
12/3/2023,9,Agency_9,Sunday,37889,13573,Festival,1,55,51.46,68214,22826,21.64,64949,20927,35400,9465,40487.57143,10993.14286,51462,85876,44865,51480.71429
12/4/2023,9,Agency_9,Monday,40417,8548,Festival,1,55,48.97,68214,22826,23.89,37889,13573,50965,6138,38980.71429,11337.42857,48965,51462,57103,50318.14286
12/5/2023,9,Agency_9,Tuesday,42691,8989,Sports Event,0,55,51.68,68214,22826,22.45,40417,8548,43274,5376,38897.42857,11853.57143,51680,48965,48650,50751
12/6/2023,9,Agency_9,Wednesday,12641,13513,Festival,1,55,26.16,68214,22826,34.3,42691,8989,32923,6276,36000,12887.42857,26154,51680,39199,48887.42857
12/7/2023,9,Agency_9,Thursday,35605,11543,Concert,1,55,47.15,68214,22826,24.2,12641,13513,26342,5982,37323.28571,13681.85714,47148,26154,32324,51005.14286
12/8/2023,9,Agency_9,Friday,18156,6614,None,0,55,24.77,68214,22826,36.38,35605,11543,27071,18680,36049.71429,11958.14286,24770,47148,45751,48007.85714
12/9/2023,9,Agency_9,Saturday,46076,12300,Concert,0,55,58.38,68214,22826,18.44,18156,6614,64949,20927,33353.57143,10725.71429,58376,24770,85876,44079.28571
12/10/2023,9,Agency_9,Sunday,32945,10866,Concert,0,55,43.81,68214,22826,26.01,46076,12300,37889,13573,32647.28571,10339,43811,58376,51462,42986.28571
12/11/2023,9,Agency_9,Monday,26126,4753,None,1,55,30.88,68214,22826,33.7,32945,10866,40417,8548,30605.71429,9796.857143,30879,43811,48965,40402.57143
12/12/2023,9,Agency_9,Tuesday,34341,10064,Festival,0,55,44.41,68214,22826,25.87,26126,4753,42691,8989,29412.85714,9950.428571,44405,30879,51680,39363.28571
12/13/2023,9,Agency_9,Wednesday,54018,17873,Sports Event,1,55,71.89,68214,22826,10.56,34341,10064,12641,13513,35323.85714,10573.28571,71891,44405,26154,45897.14286
12/14/2023,9,Agency_9,Thursday,21542,9296,None,1,55,30.84,68214,22826,32.81,54018,17873,35605,11543,33314.85714,10252.28571,30838,71891,47148,43567.14286
12/15/2023,9,Agency_9,Friday,19818,8947,None,1,55,28.77,68214,22826,33.91,21542,9296,18156,6614,33552.28571,10585.57143,28765,30838,24770,44137.85714
12/16/2023,9,Agency_9,Saturday,40753,9136,Festival,1,55,49.89,68214,22826,23.31,19818,8947,46076,12300,32791.85714,10133.57143,49889,28765,58376,42925.42857
12/17/2023,9,Agency_9,Sunday,50076,0,Sports Event,1,55,50.08,68214,22826,25.05,40753,9136,32945,10866,35239.14286,8581.285714,50076,49889,43811,43820.42857
12/18/2023,9,Agency_9,Monday,11245,4645,None,0,55,15.89,68214,22826,41.21,50076,0,26126,4753,33113.28571,8565.857143,15890,50076,30879,41679.14286
12/19/2023,9,Agency_9,Tuesday,26535,5965,None,1,55,32.5,68214,22826,32.64,11245,4645,34341,10064,31998.14286,7980.285714,32500,15890,44405,39978.42857
12/20/2023,9,Agency_9,Wednesday,12102,3364,None,0,55,15.47,68214,22826,41.68,26535,5965,54018,17873,26010.14286,5907.571429,15466,32500,71891,31917.71429
12/21/2023,9,Agency_9,Thursday,32934,10477,Festival,0,55,43.41,68214,22826,26.28,12102,3364,21542,9296,27637.57143,6076.285714,43411,15466,30838,33713.85714
12/22/2023,9,Agency_9,Friday,38840,17404,Concert,1,55,56.25,68214,22826,18.48,32934,10477,19818,8947,30355,7284.428571,56244,43411,28765,37639.42857
12/23/2023,9,Agency_9,Saturday,39574,7746,Concert,0,55,47.32,68214,22826,24.88,38840,17404,40753,9136,30186.57143,7085.857143,47320,56244,49889,37272.42857
12/24/2023,9,Agency_9,Sunday,43516,6788,Concert,1,55,50.31,68214,22826,23.57,39574,7746,50076,0,29249.42857,8055.571429,50304,47320,50076,37305
12/25/2023,9,Agency_9,Monday,19459,7224,None,0,55,26.68,68214,22826,35.3,43516,6788,11245,4645,30422.85714,8424,26683,50304,15890,38846.85714
12/26/2023,9,Agency_9,Tuesday,35139,13266,Sports Event,0,55,48.41,68214,22826,23.23,19459,7224,26535,5965,31652,9467,48405,26683,32500,41119
12/27/2023,9,Agency_9,Wednesday,27727,13076,Festival,0,55,40.8,68214,22826,27.07,35139,13266,12102,3364,33884.14286,10854.42857,40803,48405,15466,44738.57143
12/28/2023,9,Agency_9,Thursday,28549,13503,Festival,0,55,42.05,68214,22826,26.36,27727,13076,32934,10477,33257.71429,11286.71429,42052,40803,43411,44544.42857
12/29/2023,9,Agency_9,Friday,38785,15265,Sports Event,1,55,54.05,68214,22826,20.01,28549,13503,38840,17404,33249.85714,10981.14286,54050,42052,56244,44231
12/30/2023,9,Agency_9,Saturday,42705,8395,None,1,55,51.1,68214,22826,22.86,38785,15265,39574,7746,33697.14286,11073.85714,51100,54050,47320,44771
12/31/2023,9,Agency_9,Sunday,37963,16745,Concert,0,55,54.71,68214,22826,19.38,42705,8395,43516,6788,32903.85714,12496.28571,54708,51100,50304,45400.14286
1/8/2023,10,Agency_10,Sunday,50346,11507,Sports Event,0,172,61.85,55312,40161,22.54,22380,2486,45241,7295,33316.28571,7207.571429,61853,24866,52536,40523.85714
1/9/2023,10,Agency_10,Monday,52952,10660,Sports Event,1,172,63.61,55312,40161,21.83,50346,11507,39929,5684,35176.71429,7918.428571,63612,61853,45613,43095.14286
1/10/2023,10,Agency_10,Tuesday,23398,9414,Concert,0,172,32.81,55312,40161,37.48,52952,10660,27030,10236,34657.85714,7801,32812,63612,37266,42458.85714
1/11/2023,10,Agency_10,Wednesday,28381,4494,Sports Event,0,172,32.88,55312,40161,38.43,23398,9414,25435,5072,35078.71429,7718.428571,32875,32812,30507,42797.14286
1/12/2023,10,Agency_10,Thursday,27348,3755,None,0,172,31.1,55312,40161,39.47,28381,4494,31902,2402,34428.14286,7911.714286,31103,32875,34304,42339.85714
1/13/2023,10,Agency_10,Friday,21056,18221,Concert,1,172,39.28,55312,40161,32.49,27348,3755,36192,13066,32265.85714,8648.142857,39277,31103,49258,40914
1/14/2023,10,Agency_10,Saturday,40898,11707,Sports Event,1,172,52.61,55312,40161,27.12,21056,18221,22380,2486,34911.28571,9965.428571,52605,39277,24866,44876.71429
1/15/2023,10,Agency_10,Sunday,20111,18743,Concert,0,172,38.85,55312,40161,32.59,40898,11707,50346,11507,30592,10999.14286,38854,52605,61853,41591.14286
1/16/2023,10,Agency_10,Monday,26426,12176,Festival,1,172,38.6,55312,40161,34.03,20111,18743,52952,10660,26802.57143,11215.71429,38602,38854,63612,38018.28571
1/17/2023,10,Agency_10,Tuesday,47897,13906,Sports Event,1,172,61.8,55312,40161,22.09,26426,12176,23398,9414,30302.42857,11857.42857,61803,38602,32812,42159.85714
1/18/2023,10,Agency_10,Wednesday,38416,3798,Concert,1,172,42.22,55312,40161,33.9,47897,13906,28381,4494,31736,11758,42214,61803,32875,43494
1/19/2023,10,Agency_10,Thursday,20736,7524,None,1,172,28.26,55312,40161,40.13,38416,3798,27348,3755,30791.42857,12296.42857,28260,42214,31103,43087.85714
1/20/2023,10,Agency_10,Friday,31324,12866,Concert,1,172,44.19,55312,40161,31.1,20736,7524,21056,18221,32258.28571,11531.42857,44190,28260,39277,43789.71429
1/21/2023,10,Agency_10,Saturday,54774,21425,Sports Event,1,172,76.2,55312,40161,13.38,31324,12866,40898,11707,34240.57143,12919.71429,76199,44190,52605,47160.28571
1/22/2023,10,Agency_10,Sunday,32453,29061,Sports Event,1,172,61.52,55312,40161,19.2,54774,21425,20111,18743,36003.71429,14393.71429,61514,76199,38854,50397.42857
1/23/2023,10,Agency_10,Monday,35755,8493,Sports Event,0,172,44.25,55312,40161,31.95,32453,29061,26426,12176,37336.42857,13867.57143,44248,61514,38602,51204
1/24/2023,10,Agency_10,Tuesday,49621,23157,Sports Event,1,172,72.78,55312,40161,14.75,35755,8493,47897,13906,37582.71429,15189.14286,72778,44248,61803,52771.85714
1/25/2023,10,Agency_10,Wednesday,24971,10826,Concert,1,172,35.8,55312,40161,35.7,49621,23157,38416,3798,35662,16193.14286,35797,72778,42214,51855.14286
1/26/2023,10,Agency_10,Thursday,12160,9154,Sports Event,0,172,21.32,55312,40161,43.28,24971,10826,20736,7524,34436.85714,16426,21314,35797,28260,50862.85714
1/27/2023,10,Agency_10,Friday,28373,6889,None,1,172,35.26,55312,40161,36.76,12160,9154,31324,12866,34015.28571,15572.14286,35262,21314,44190,49587.42857
1/28/2023,10,Agency_10,Saturday,30108,1989,Sports Event,0,172,32.1,55312,40161,39.32,28373,6889,54774,21425,30491.57143,12795.57143,32097,35262,76199,43287.14286
1/29/2023,10,Agency_10,Sunday,51168,24473,Concert,1,172,75.64,55312,40161,13.05,30108,1989,32453,29061,33165.14286,12140.14286,75641,32097,61514,45305.28571
1/30/2023,10,Agency_10,Monday,22157,8232,None,1,172,30.39,55312,40161,38.93,51168,24473,35755,8493,31222.57143,12102.85714,30389,75641,44248,43325.42857
1/31/2023,10,Agency_10,Tuesday,23710,14075,Sports Event,1,172,37.79,55312,40161,34.06,22157,8232,49621,23157,27521,10805.42857,37785,30389,72778,38326.42857
2/1/2023,10,Agency_10,Wednesday,23442,4865,None,1,172,28.31,55312,40161,40.64,23710,14075,24971,10826,27302.57143,9953.857143,28307,37785,35797,37256.42857
2/2/2023,10,Agency_10,Thursday,24297,7160,Festival,0,172,31.46,55312,40161,38.61,23442,4865,12160,9154,29036.42857,9669,31457,28307,21314,38705.42857
2/3/2023,10,Agency_10,Friday,42728,5652,Concert,1,172,48.38,55312,40161,30.45,24297,7160,28373,6889,31087.14286,9492.285714,48380,31457,35262,40579.42857
2/4/2023,10,Agency_10,Saturday,42152,15213,Concert,1,172,57.37,55312,40161,24.04,42728,5652,30108,1989,32807.71429,11381.42857,57365,48380,32097,44189.14286
2/5/2023,10,Agency_10,Sunday,26107,18990,Festival,0,172,45.1,55312,40161,29.42,42152,15213,51168,24473,29227.57143,10598.14286,45097,57365,75641,39825.71429
2/6/2023,10,Agency_10,Monday,15732,3661,None,0,172,19.39,55312,40161,45.34,26107,18990,22157,8232,28309.71429,9945.142857,19393,45097,30389,38254.85714
2/7/2023,10,Agency_10,Tuesday,19640,12034,None,1,172,31.67,55312,40161,37.52,15732,3661,23710,14075,27728.28571,9653.571429,31674,19393,37785,37381.85714
2/8/2023,10,Agency_10,Wednesday,34146,5314,Sports Event,0,172,39.46,55312,40161,34.98,19640,12034,23442,4865,29257.42857,9717.714286,39460,31674,28307,38975.14286
2/9/2023,10,Agency_10,Thursday,49785,12854,Sports Event,1,172,62.64,55312,40161,21.88,34146,5314,24297,7160,32898.57143,10531.14286,62639,39460,31457,43429.71429
2/10/2023,10,Agency_10,Friday,41507,10260,Festival,1,172,51.77,55312,40161,27.83,49785,12854,42728,5652,32724.14286,11189.42857,51767,62639,48380,43913.57143
2/11/2023,10,Agency_10,Saturday,19502,7377,None,0,172,26.88,55312,40161,40.85,41507,10260,42152,15213,29488.42857,10070,26879,51767,57365,39558.42857
2/12/2023,10,Agency_10,Sunday,26947,15712,None,1,172,42.66,55312,40161,31.3,19502,7377,26107,18990,29608.42857,9601.714286,42659,26879,45097,39210.14286
2/13/2023,10,Agency_10,Monday,20479,13722,Concert,0,172,34.2,55312,40161,35.92,26947,15712,15732,3661,30286.57143,11039,34201,42659,19393,41325.57143
2/14/2023,10,Agency_10,Tuesday,29164,9516,Sports Event,0,172,38.68,55312,40161,34.52,20479,13722,19640,12034,31647.14286,10679.28571,38680,34201,31674,42326.42857
2/15/2023,10,Agency_10,Wednesday,31414,5234,None,1,172,36.65,55312,40161,36.4,29164,9516,34146,5314,31256.85714,10667.85714,36648,38680,39460,41924.71429
2/16/2023,10,Agency_10,Thursday,47425,0,Festival,1,172,47.43,55312,40161,32.06,31414,5234,49785,12854,30919.71429,8831.571429,47425,36648,62639,39751.28571
2/17/2023,10,Agency_10,Friday,31980,7499,Sports Event,1,172,39.48,55312,40161,34.53,47425,0,41507,10260,29558.71429,8437.142857,39479,47425,51767,37995.85714
2/18/2023,10,Agency_10,Saturday,32132,14139,Festival,1,172,46.27,55312,40161,29.8,31980,7499,19502,7377,31363,9403.142857,46271,39479,26879,40766.14286
2/19/2023,10,Agency_10,Sunday,39470,14155,Concert,0,172,53.63,55312,40161,26.12,32132,14139,26947,15712,33152,9180.714286,53625,46271,42659,42332.71429
2/20/2023,10,Agency_10,Monday,31806,6235,Concert,0,172,38.04,55312,40161,35.5,39470,14155,20479,13722,34770.14286,8111.142857,38041,53625,34201,42881.28571
2/21/2023,10,Agency_10,Tuesday,32767,8921,Festival,0,172,41.69,55312,40161,33.14,31806,6235,29164,9516,35284.85714,8026.142857,41688,38041,38680,43311
2/22/2023,10,Agency_10,Wednesday,37020,11140,Sports Event,0,172,48.16,55312,40161,29.46,32767,8921,31414,5234,36085.71429,8869.857143,48160,41688,36648,44955.57143
2/23/2023,10,Agency_10,Thursday,26197,4487,None,1,172,30.68,55312,40161,39.53,37020,11140,47425,0,33053.14286,9510.857143,30684,48160,47425,42564
2/24/2023,10,Agency_10,Friday,16735,3900,None,0,172,20.64,55312,40161,44.67,26197,4487,31980,7499,30875.28571,8996.714286,20635,30684,39479,39872
2/25/2023,10,Agency_10,Saturday,43109,17128,Concert,1,172,60.24,55312,40161,22.22,16735,3900,32132,14139,32443.42857,9423.714286,60237,20635,46271,41867.14286
2/26/2023,10,Agency_10,Sunday,55165,15151,Sports Event,1,172,70.32,55312,40161,17.58,43109,17128,39470,14155,34685.57143,9566,70316,60237,53625,44251.57143
2/27/2023,10,Agency_10,Monday,39156,12580,Sports Event,1,172,51.74,55312,40161,27.38,55165,15151,31806,6235,35735.57143,10472.42857,51736,70316,38041,46208
2/28/2023,10,Agency_10,Tuesday,33969,7494,Festival,1,172,41.46,55312,40161,33.54,39156,12580,32767,8921,35907.28571,10268.57143,41463,51736,41688,46175.85714
3/1/2023,10,Agency_10,Wednesday,16833,6135,Festival,0,172,22.97,55312,40161,43.06,33969,7494,37020,11140,33023.42857,9553.571429,22968,41463,48160,42577
3/2/2023,10,Agency_10,Thursday,33547,6109,Concert,0,172,39.66,55312,40161,34.72,16833,6135,26197,4487,34073.42857,9785.285714,39656,22968,30684,43858.71429
3/3/2023,10,Agency_10,Friday,18810,5932,None,0,172,24.74,55312,40161,42.21,33547,6109,16735,3900,34369.85714,10075.57143,24742,39656,20635,44445.42857
3/4/2023,10,Agency_10,Saturday,27123,3692,None,0,172,30.82,55312,40161,39.62,18810,5932,43109,17128,32086.14286,8156.142857,30815,24742,60237,40242.28571
3/5/2023,10,Agency_10,Sunday,44973,16031,Concert,0,172,61,55312,40161,22.06,27123,3692,55165,15151,30630.14286,8281.857143,61004,30815,70316,38912
3/6/2023,10,Agency_10,Monday,27982,7977,Concert,1,172,35.96,55312,40161,36.19,44973,16031,39156,12580,29033.85714,7624.285714,35959,61004,51736,36658.14286
3/7/2023,10,Agency_10,Tuesday,38932,8000,Concert,0,172,46.93,55312,40161,30.7,27982,7977,33969,7494,29742.85714,7696.571429,46932,35959,41463,37439.42857
3/8/2023,10,Agency_10,Wednesday,13351,3740,Sports Event,0,172,17.09,55312,40161,46.47,38932,8000,16833,6135,29245.42857,7354.428571,17091,46932,22968,36599.85714
3/9/2023,10,Agency_10,Thursday,24378,3742,None,1,172,28.12,55312,40161,40.96,13351,3740,33547,6109,27935.57143,7016.285714,28120,17091,39656,34951.85714
3/10/2023,10,Agency_10,Friday,26898,8608,Sports Event,0,172,35.51,55312,40161,36.29,24378,3742,18810,5932,29091,7398.571429,35506,28120,24742,36489.57143
3/11/2023,10,Agency_10,Saturday,63907,13672,Sports Event,1,172,77.58,55312,40161,14.24,26898,8608,27123,3692,34345.85714,8824.285714,77579,35506,30815,43170.14286
3/12/2023,10,Agency_10,Sunday,30434,10214,None,0,172,40.65,55312,40161,33.4,63907,13672,44973,16031,32268.85714,7993.285714,40648,77579,61004,40262.14286
3/13/2023,10,Agency_10,Monday,40756,9467,Concert,0,172,50.22,55312,40161,28.76,30434,10214,27982,7977,34093.71429,8206.142857,50223,40648,35959,42299.85714
3/14/2023,10,Agency_10,Tuesday,19856,14091,Sports Event,1,172,33.95,55312,40161,35.98,40756,9467,38932,8000,31368.57143,9076.285714,33947,50223,46932,40444.85714
3/15/2023,10,Agency_10,Wednesday,37861,8222,Sports Event,0,172,46.08,55312,40161,31.08,19856,14091,13351,3740,34870,9716.571429,46083,33947,17091,44586.57143
3/16/2023,10,Agency_10,Thursday,43083,11422,Sports Event,0,172,54.51,55312,40161,26.23,37861,8222,24378,3742,37542.14286,10813.71429,54505,46083,28120,48355.85714
3/17/2023,10,Agency_10,Friday,44539,17069,Concert,1,172,61.61,55312,40161,21.55,43083,11422,26898,8608,40062.28571,12022.42857,61608,54505,35506,52084.71429
3/18/2023,10,Agency_10,Saturday,38998,30,Sports Event,0,172,39.03,55312,40161,36.25,44539,17069,63907,13672,36503.85714,10073.57143,39028,61608,77579,46577.42857
3/19/2023,10,Agency_10,Sunday,31507,16340,Festival,0,172,47.85,55312,40161,28.58,38998,30,30434,10214,36657.14286,10948.71429,47847,39028,40648,47605.85714
3/20/2023,10,Agency_10,Monday,20750,6374,None,1,172,27.12,55312,40161,40.93,31507,16340,40756,9467,33799.14286,10506.85714,27124,47847,50223,44306
3/21/2023,10,Agency_10,Tuesday,28811,20389,Sports Event,1,172,49.2,55312,40161,27.09,20750,6374,19856,14091,35078.42857,11406.57143,49200,27124,33947,46485
3/22/2023,10,Agency_10,Wednesday,42610,5494,Festival,0,172,48.1,55312,40161,30.62,28811,20389,37861,8222,35756.85714,11016.85714,48104,49200,46083,46773.71429
3/23/2023,10,Agency_10,Thursday,40435,8660,Sports Event,1,172,49.1,55312,40161,29.49,42610,5494,43083,11422,35378.57143,10622.28571,49095,48104,54505,46000.85714
3/24/2023,10,Agency_10,Friday,44994,14325,Sports Event,1,172,59.32,55312,40161,23.24,40435,8660,44539,17069,35443.57143,10230.28571,59319,49095,61608,45673.85714
3/25/2023,10,Agency_10,Saturday,43304,12515,Concert,0,172,55.82,55312,40161,25.36,44994,14325,38998,30,36058.71429,12013.85714,55819,59319,39028,48072.57143
3/26/2023,10,Agency_10,Sunday,54096,5358,None,1,172,59.45,55312,40161,24.97,43304,12515,31507,16340,39285.71429,10445,59454,55819,47847,49730.71429
3/27/2023,10,Agency_10,Monday,17169,7162,Festival,0,172,24.33,55312,40161,42.17,54096,5358,20750,6374,38774.14286,10557.57143,24331,59454,27124,49331.71429
3/28/2023,10,Agency_10,Tuesday,23712,4795,Festival,1,172,28.51,55312,40161,40.56,17169,7162,28811,20389,38045.71429,8329.857143,28507,24331,49200,46375.57143
3/29/2023,10,Agency_10,Wednesday,22489,5363,Sports Event,0,172,27.85,55312,40161,40.77,23712,4795,42610,5494,35171.28571,8311.142857,27852,28507,48104,43482.42857
3/30/2023,10,Agency_10,Thursday,29690,14365,Sports Event,1,172,44.06,55312,40161,30.87,22489,5363,40435,8660,33636.28571,9126.142857,44055,27852,49095,42762.42857
